state,district,market,commodity,variety,grade,arrival_date,min_price,max_price,modal_price,fetch_timestamp
Uttar Pradesh,Lucknow,Lucknow APMC,Peas cod,Peas cod,FAQ,08/01/2026,1950.0,2100.0,2000.0,2026-01-09T01:50:05.861050
Uttar Pradesh,Lucknow,Lucknow APMC,Spinach,Spinach,FAQ,08/01/2026,800.0,950.0,880.0,2026-01-09T01:50:05.861050
Uttar Pradesh,Lucknow,Lucknow APMC,Green Chilli,Green Chilly,FAQ,08/01/2026,3000.0,3150.0,3090.0,2026-01-09T01:50:05.861050
Uttar Pradesh,Lucknow,Lucknow APMC,Pumpkin,Pumpkin,FAQ,08/01/2026,1730.0,1850.0,1780.0,2026-01-09T01:50:05.861050
Uttar Pradesh,Lucknow,Lucknow APMC,Cucumbar(Kheera),Cucumbar,FAQ,08/01/2026,2250.0,2350.0,2300.0,2026-01-09T01:50:05.861050
Uttar Pradesh,Meerut,Meerut APMC,Gur(Jaggery),Yellow,FAQ,08/01/2026,4110.0,4210.0,4160.0,2026-01-09T01:50:05.861050
Uttar Pradesh,Meerut,Meerut APMC,Bottle gourd,Bottle Gourd,FAQ,08/01/2026,1800.0,2000.0,1900.0,2026-01-09T01:50:05.861050
Uttar Pradesh,Meerut,Meerut APMC,Pumpkin,Pumpkin,FAQ,08/01/2026,1410.0,1610.0,1510.0,2026-01-09T01:50:05.861050
Uttarakhand,Udhamsinghnagar,Kashipur APMC,Papaya,Other,Local,08/01/2026,2000.0,2000.0,2000.0,2026-01-09T01:50:05.861050
Uttarakhand,Udhamsinghnagar,Kashipur APMC,Ginger(Green),Other,Local,08/01/2026,2900.0,3000.0,2950.0,2026-01-09T01:50:05.861050
Uttarakhand,Udhamsinghnagar,Kashipur APMC,Lemon,Other,Local,08/01/2026,3400.0,3400.0,3400.0,2026-01-09T01:50:05.861050
Uttar Pradesh,Shahjahanpur,Shahjahanpur APMC,Green Chilli,Green Chilly,Local,08/01/2026,2960.0,3060.0,3010.0,2026-01-09T01:50:05.861050
Uttar Pradesh,Sitapur,Sitapur APMC,Wheat,Dara,FAQ,08/01/2026,2500.0,2550.0,2525.0,2026-01-09T01:50:05.861050
Uttar Pradesh,Varanasi,Varanasi APMC,Bengal Gram(Gram)(Whole),Desi (Whole),FAQ,08/01/2026,6575.0,6725.0,6650.0,2026-01-09T01:50:05.861050
West Bengal,Bankura,Bankura Sadar APMC,Brinjal,Brinjal,FAQ,08/01/2026,2800.0,3200.0,3000.0,2026-01-09T01:50:05.861050
West Bengal,Bankura,Bankura Sadar APMC,Masur Dal,Masur Dal,FAQ,08/01/2026,9500.0,10000.0,9800.0,2026-01-09T01:50:05.861050
West Bengal,Bankura,Bankura Sadar APMC,Paddy(Common),Common,FAQ,08/01/2026,2100.0,2400.0,2369.0,2026-01-09T01:50:05.861050
West Bengal,Birbhum,Bolpur APMC,Wheat,Sonalika,FAQ,08/01/2026,2500.0,2600.0,2550.0,2026-01-09T01:50:05.861050
West Bengal,Purba Bardhaman,Katwa APMC,Jute,TD-5,TD 5 (Non-FAQ),08/01/2026,8000.0,8900.0,8560.0,2026-01-09T01:50:05.861050
West Bengal,Purba Bardhaman,Katwa APMC,Potato,Jyoti,FAQ,08/01/2026,800.0,900.0,850.0,2026-01-09T01:50:05.861050
West Bengal,Hooghly,Pandua APMC,Bitter gourd,Bitter Gourd,FAQ,08/01/2026,3500.0,3500.0,3500.0,2026-01-09T01:50:05.861050
West Bengal,Hooghly,Pandua APMC,Potato,Jyoti,FAQ,08/01/2026,940.0,940.0,940.0,2026-01-09T01:50:05.861050
West Bengal,Medinipur(E),Tamluk (Medinipur E) APMC,Rice,Common,FAQ,08/01/2026,3400.0,3600.0,3500.0,2026-01-09T01:50:05.861050
Uttarakhand,Udhamsinghnagar,Rudrapur APMC,Onion,Other,Medium,08/01/2026,1500.0,2000.0,1800.0,2026-01-09T01:50:05.861050
Uttarakhand,Udhamsinghnagar,Rudrapur APMC,Tomato,Other,Medium,08/01/2026,3000.0,4000.0,3500.0,2026-01-09T01:50:05.861050
Uttarakhand,Udhamsinghnagar,Rudrapur APMC,Peas Wet,Other,Medium,08/01/2026,900.0,1500.0,1200.0,2026-01-09T01:50:05.861050
Uttarakhand,Udhamsinghnagar,Rudrapur APMC,Carrot,Other,Medium,08/01/2026,1200.0,2000.0,1500.0,2026-01-09T01:50:05.861050
Uttarakhand,Udhamsinghnagar,Rudrapur APMC,Green Chilli,Other,Medium,08/01/2026,3000.0,5000.0,4000.0,2026-01-09T01:50:05.861050
Uttarakhand,Udhamsinghnagar,Rudrapur APMC,Brinjal,Other,Medium,08/01/2026,800.0,1000.0,900.0,2026-01-09T01:50:05.861050
Uttarakhand,Udhamsinghnagar,Rudrapur APMC,Raddish,Other,Medium,08/01/2026,400.0,600.0,500.0,2026-01-09T01:50:05.861050
Uttarakhand,Udhamsinghnagar,Rudrapur APMC,Chikoos(Sapota),Other,Medium,08/01/2026,1200.0,2000.0,1800.0,2026-01-09T01:50:05.861050
Uttarakhand,Udhamsinghnagar,Rudrapur APMC,Banana,Other,Medium,08/01/2026,1000.0,2000.0,1500.0,2026-01-09T01:50:05.861050
West Bengal,Uttar Dinajpur,Islampur APMC,Onion,Dry F.A.Q.,FAQ,08/01/2026,2200.0,2400.0,2300.0,2026-01-09T01:50:05.861050
Andhra Pradesh,Chittor,Palamaner APMC,Potato,Potato,FAQ,08/01/2026,1600.0,2500.0,2000.0,2026-01-09T01:50:05.861050
Andhra Pradesh,Chittor,Palamaner APMC,Cauliflower,Cauliflower,FAQ,08/01/2026,1000.0,1500.0,1200.0,2026-01-09T01:50:05.861050
Andhra Pradesh,Chittor,Palamaner APMC,Cluster beans,Cluster Beans,FAQ,08/01/2026,2500.0,3500.0,3000.0,2026-01-09T01:50:05.861050
Gujarat,Amreli,Rajula APMC,Groundnut,Local,Local,08/01/2026,5675.0,6510.0,6093.0,2026-01-09T01:50:05.861050
Gujarat,Amreli,Rajula APMC,"Sesamum(Sesame,Gingelly,Til)",White,Local,08/01/2026,8350.0,10755.0,9553.0,2026-01-09T01:50:05.861050
Gujarat,Amreli,Rajula APMC,Soyabean,Soyabeen,Local,08/01/2026,3500.0,4500.0,4000.0,2026-01-09T01:50:05.861050
Gujarat,Amreli,Rajula APMC,Green Gram(Moong)(Whole),Local,Local,08/01/2026,4000.0,12850.0,8425.0,2026-01-09T01:50:05.861050
Gujarat,Amreli,Rajula APMC,Arhar(Tur/Red Gram)(Whole),Other,Local,08/01/2026,6505.0,7000.0,6753.0,2026-01-09T01:50:05.861050
Gujarat,Bharuch,Ankleshwar APMC,Onion,Onion,Grade A,08/01/2026,1000.0,2200.0,1500.0,2026-01-09T01:50:05.861050
Gujarat,Bharuch,Ankleshwar APMC,Cauliflower,Cauliflower,Grade A,08/01/2026,2500.0,3500.0,3000.0,2026-01-09T01:50:05.861050
Gujarat,Bharuch,Ankleshwar APMC,Green Chilli,Green Chilly,Grade A,08/01/2026,2500.0,5000.0,3500.0,2026-01-09T01:50:05.861050
Gujarat,Bharuch,Ankleshwar APMC,Methi(Leaves),Methi,Grade A,08/01/2026,1000.0,2000.0,1500.0,2026-01-09T01:50:05.861050
Gujarat,Bharuch,Ankleshwar APMC,Bhindi(Ladies Finger),Bhindi,Grade A,08/01/2026,2500.0,4000.0,3000.0,2026-01-09T01:50:05.861050
Gujarat,Valsad,Valsad APMC,Banana,Other,Medium,08/01/2026,1200.0,1300.0,1250.0,2026-01-09T01:50:05.861050
Gujarat,Jamnagar,Jamnagar APMC,Groundnut,Other,Local,08/01/2026,5000.0,7075.0,6395.0,2026-01-09T01:50:05.861050
Gujarat,Jamnagar,Jamnagar APMC,Cotton,Other,Local,08/01/2026,5000.0,8000.0,7285.0,2026-01-09T01:50:05.861050
Gujarat,Jamnagar,Jamnagar APMC,Beans,Other,Local,08/01/2026,2225.0,3625.0,3035.0,2026-01-09T01:50:05.861050
Gujarat,Jamnagar,Jamnagar APMC,Soyabean,Other,Local,08/01/2026,4000.0,4890.0,4470.0,2026-01-09T01:50:05.861050
Gujarat,Jamnagar,Jamnagar APMC,"Sesamum(Sesame,Gingelly,Til)",Other,Local,08/01/2026,7000.0,9650.0,8925.0,2026-01-09T01:50:05.861050
Gujarat,Jamnagar,Jamnagar APMC,Onion,Other,Local,08/01/2026,150.0,925.0,485.0,2026-01-09T01:50:05.861050
Gujarat,Sabarkantha,Himatnagar APMC,Wheat,Sonalika,FAQ,08/01/2026,2525.0,2765.0,2650.0,2026-01-09T01:50:05.861050
Gujarat,Sabarkantha,Himatnagar APMC,Black Gram(Urd Beans)(Whole),Local,Local,08/01/2026,6025.0,7005.0,6700.0,2026-01-09T01:50:05.861050
Gujarat,Surendranagar,Vadhvan APMC,Elephant Yam(Suran)/Amorphophallus,Elephant Yam (Suran),Medium,08/01/2026,3500.0,4500.0,4000.0,2026-01-09T01:50:05.861050
Gujarat,Surendranagar,Vadhvan APMC,Bhindi(Ladies Finger),Bhindi,Local,08/01/2026,5000.0,5500.0,5250.0,2026-01-09T01:50:05.861050
Gujarat,Surendranagar,Vadhvan APMC,Bottle gourd,Bottle Gourd,Local,08/01/2026,1000.0,2000.0,1500.0,2026-01-09T01:50:05.861050
Gujarat,Surendranagar,Vadhvan APMC,Guar,Gwar,Local,08/01/2026,7500.0,8000.0,7750.0,2026-01-09T01:50:05.861050
Gujarat,Surendranagar,Vadhvan APMC,Peas Wet,Peas Wet,Medium,08/01/2026,2000.0,2500.0,2250.0,2026-01-09T01:50:05.861050
Gujarat,Surendranagar,Vadhvan APMC,Tinda,Tinda,Medium,08/01/2026,3000.0,3500.0,3250.0,2026-01-09T01:50:05.861050
Gujarat,Gandhinagar,Kalol APMC,Paddy(Common),Other,Local,08/01/2026,1650.0,2755.0,2150.0,2026-01-09T01:50:05.861050
Haryana,Rohtak,Rohtak APMC,Guava,Other,Medium,08/01/2026,1500.0,2500.0,2000.0,2026-01-09T01:50:05.861050
Haryana,Rohtak,Rohtak APMC,Kinnow,Other,Medium,08/01/2026,1500.0,2500.0,2000.0,2026-01-09T01:50:05.861050
Haryana,Rohtak,Rohtak APMC,Tomato,Other,Medium,08/01/2026,1000.0,3000.0,2000.0,2026-01-09T01:50:05.861050
Haryana,Jhajar,Jhajjar APMC,Onion,Other,Medium,08/01/2026,2000.0,2000.0,2000.0,2026-01-09T01:50:05.861050
Haryana,Rewari,Rewari APMC,Tomato,Other,Medium,08/01/2026,1500.0,2800.0,2100.0,2026-01-09T01:50:05.861050
Haryana,Palwal,Palwal APMC,Orange,Orange,Medium,08/01/2026,2000.0,2500.0,2250.0,2026-01-09T01:50:05.861050
Jammu and Kashmir,Rajouri,Rajouri (F&V) APMC,Papaya,Papaya,Grade B,08/01/2026,4500.0,4500.0,4500.0,2026-01-09T01:50:05.861050
Jammu and Kashmir,Rajouri,Rajouri (F&V) APMC,Raddish,Raddish,Grade B,08/01/2026,1500.0,1500.0,1500.0,2026-01-09T01:50:05.861050
Jammu and Kashmir,Rajouri,Rajouri (F&V) APMC,Kinnow,Kinnow,Grade B,08/01/2026,4500.0,4500.0,4500.0,2026-01-09T01:50:05.861050
Jammu and Kashmir,Rajouri,Rajouri (F&V) APMC,Bottle gourd,Bottle Gourd,Grade B,08/01/2026,3000.0,3000.0,3000.0,2026-01-09T01:50:05.861050
Jammu and Kashmir,Rajouri,Rajouri (F&V) APMC,Capsicum,Capsicum,Grade B,08/01/2026,5000.0,5000.0,5000.0,2026-01-09T01:50:05.861050
Jammu and Kashmir,Rajouri,Rajouri (F&V) APMC,Cabbage,Cabbage,Grade B,08/01/2026,1500.0,1500.0,1500.0,2026-01-09T01:50:05.861050
Jammu and Kashmir,Rajouri,Rajouri (F&V) APMC,Tomato,Tomato,Grade B,08/01/2026,6000.0,6000.0,6000.0,2026-01-09T01:50:05.861050
Jammu and Kashmir,Rajouri,Rajouri (F&V) APMC,Spinach,Spinach,Grade B,08/01/2026,2000.0,2000.0,2000.0,2026-01-09T01:50:05.861050
Himachal Pradesh,Solan,PMY Kather Solan,Capsicum,Other,Medium,08/01/2026,2500.0,3000.0,2800.0,2026-01-09T01:50:05.861050
Himachal Pradesh,Solan,PMY Kather Solan,Mashrooms,Other,Medium,08/01/2026,7000.0,9000.0,9000.0,2026-01-09T01:50:05.861050
Himachal Pradesh,Solan,PMY Kather Solan,Pumpkin,Other,Medium,08/01/2026,1500.0,2200.0,1800.0,2026-01-09T01:50:05.861050
Himachal Pradesh,Solan,PMY Kather Solan,Spinach,Other,Medium,08/01/2026,1000.0,1200.0,1100.0,2026-01-09T01:50:05.861050
Himachal Pradesh,Solan,PMY Kather Solan,Pineapple,Other,Medium,08/01/2026,4000.0,7000.0,5000.0,2026-01-09T01:50:05.861050
Punjab,Gurdaspur,Gurdaspur APMC,Apple,Apple,Grade A,08/01/2026,5500.0,5500.0,5500.0,2026-01-09T01:50:05.861050
Punjab,Gurdaspur,Gurdaspur APMC,Papaya,Other,Grade A,08/01/2026,3500.0,3500.0,3500.0,2026-01-09T01:50:05.861050
Punjab,Gurdaspur,Gurdaspur APMC,Cabbage,Other,Grade B,08/01/2026,1450.0,1450.0,1450.0,2026-01-09T01:50:05.861050
Punjab,Gurdaspur,Gurdaspur APMC,Coriander(Leaves),Other,Grade Range-2,08/01/2026,2500.0,2500.0,2500.0,2026-01-09T01:50:05.861050
Punjab,Gurdaspur,Gurdaspur APMC,Ginger(Green),Other,Grade B,08/01/2026,5500.0,5500.0,5500.0,2026-01-09T01:50:05.861050
Punjab,Gurdaspur,Gurdaspur APMC,Turnip,Other,Local,08/01/2026,500.0,500.0,500.0,2026-01-09T01:50:05.861050
Punjab,Bhatinda,Bathinda APMC,Apple,Other,Grade B,08/01/2026,6000.0,10000.0,7000.0,2026-01-09T01:50:05.861050
Punjab,Bhatinda,Bathinda APMC,Potato,Other,Grade B,08/01/2026,800.0,1200.0,1000.0,2026-01-09T01:50:05.861050
Punjab,Bhatinda,Raman APMC,Banana,Other,Local,08/01/2026,2215.0,2425.0,2315.0,2026-01-09T01:50:05.861050
Punjab,Bhatinda,Raman APMC,Apple,Other,Medium,08/01/2026,6515.0,7125.0,6785.0,2026-01-09T01:50:05.861050
Punjab,Ferozpur,Firozepur City APMC,Garlic,Garlic,Local,08/01/2026,12000.0,12000.0,12000.0,2026-01-09T01:50:05.861050
Punjab,Ferozpur,Firozepur City APMC,Kinnow,Other,Local,08/01/2026,3000.0,3000.0,3000.0,2026-01-09T01:50:05.861050
Punjab,Ferozpur,Firozepur City APMC,Sweet Potato,Other,Medium,08/01/2026,3000.0,3000.0,3000.0,2026-01-09T01:50:05.861050
Punjab,Ferozpur,Firozepur City APMC,Beetroot,Beetroot,Local,08/01/2026,3000.0,3000.0,3000.0,2026-01-09T01:50:05.861050
Punjab,Hoshiarpur,Mukerian APMC,Cauliflower,Cauliflower,Local,08/01/2026,700.0,900.0,800.0,2026-01-09T01:50:05.861050
Punjab,Hoshiarpur,Mukerian APMC,Green Chilli,Green Chilly,Grade B,08/01/2026,3500.0,4500.0,4000.0,2026-01-09T01:50:05.861050
Punjab,Ludhiana,Samrala APMC,Cabbage,Other,Local,08/01/2026,500.0,700.0,600.0,2026-01-09T01:50:05.861050
Punjab,Ludhiana,Samrala APMC,Ginger(Green),Other,Local,08/01/2026,5500.0,6500.0,6000.0,2026-01-09T01:50:05.861050
Tamil Nadu,Coimbatore,Sulur(Uzhavar Sandhai ) APMC,Cauliflower,Ranchi,Local,08/01/2026,3500.0,4000.0,3750.0,2026-01-09T01:50:05.861050
Tamil Nadu,Coimbatore,Sulur(Uzhavar Sandhai ) APMC,Ashgourd,Gouard,Local,08/01/2026,2500.0,3000.0,2750.0,2026-01-09T01:50:05.861050
Tamil Nadu,Coimbatore,Sulur(Uzhavar Sandhai ) APMC,Amaranthus,Amaranthus,Local,08/01/2026,3000.0,3500.0,3250.0,2026-01-09T01:50:05.861050
Tamil Nadu,Coimbatore,Sulur(Uzhavar Sandhai ) APMC,Ginger(Green),Green Ginger,Local,08/01/2026,6500.0,7000.0,6750.0,2026-01-09T01:50:05.861050
Tamil Nadu,Coimbatore,Sulur(Uzhavar Sandhai ) APMC,Beetroot,Beetroot,Local,08/01/2026,4500.0,4800.0,4650.0,2026-01-09T01:50:05.861050
Tamil Nadu,Coimbatore,Sulur(Uzhavar Sandhai ) APMC,Drumstick,Drumstick,Local,08/01/2026,15000.0,18000.0,16500.0,2026-01-09T01:50:05.861050
Tamil Nadu,Coimbatore,Sulur(Uzhavar Sandhai ) APMC,Mango(Raw-Ripe),Mango - Raw-Ripe,Local,08/01/2026,7500.0,8000.0,7750.0,2026-01-09T01:50:05.861050
Tamil Nadu,Coimbatore,Sulur(Uzhavar Sandhai ) APMC,Guava,Guava Alahabad,Local,08/01/2026,5500.0,6000.0,5750.0,2026-01-09T01:50:05.861050
Tamil Nadu,Coimbatore,Sulur(Uzhavar Sandhai ) APMC,Elephant Yam(Suran)/Amorphophallus,Elephant Yam (Suran),Local,08/01/2026,3500.0,4000.0,3750.0,2026-01-09T01:50:05.861050
Tamil Nadu,Coimbatore,Sulur(Uzhavar Sandhai ) APMC,Onion Green,Onion Green,Local,08/01/2026,4800.0,5200.0,5000.0,2026-01-09T01:50:05.861050
Punjab,Ropar (Rupnagar),Ropar APMC,Cabbage,Other,FAQ,08/01/2026,700.0,1000.0,900.0,2026-01-09T01:50:05.861050
Punjab,Ropar (Rupnagar),Ropar APMC,Onion,Nasik,Non-FAQ,08/01/2026,1800.0,2200.0,2000.0,2026-01-09T01:50:05.861050
Punjab,Jalandhar,Nakodar APMC,Potato,Potato,Local,08/01/2026,700.0,700.0,700.0,2026-01-09T01:50:05.861050
Haryana,Kaithal,Pundri APMC,Onion,Other,FAQ,08/01/2026,1500.0,1600.0,1550.0,2026-01-09T01:50:05.861050
Rajasthan,Jaisalmer,Jaisalmer APMC,Potato,Potato,Grade A,08/01/2026,1000.0,1200.0,1100.0,2026-01-09T01:50:05.861050
Rajasthan,Kota,Ramganjmandi APMC,Soyabean,Other,Local,08/01/2026,4500.0,5026.0,4750.0,2026-01-09T01:50:05.861050
Rajasthan,Udaipur,Udaipur (Grain) APMC,Gur(Jaggery),Other,FAQ,08/01/2026,4650.0,4650.0,4650.0,2026-01-09T01:50:05.861050
Rajasthan,Udaipur,Udaipur (Grain) APMC,Chili Red,Red,FAQ,08/01/2026,9980.0,9980.0,9980.0,2026-01-09T01:50:05.861050
Uttar Pradesh,Bulandshahar,Buland Shahr APMC,Raddish,Raddish,FAQ,08/01/2026,800.0,800.0,800.0,2026-01-09T01:50:05.861050
Uttar Pradesh,Baghpat,Baraut APMC,Bottle gourd,Bottle Gourd,FAQ,08/01/2026,1900.0,2000.0,1950.0,2026-01-09T01:50:05.861050
Uttar Pradesh,Baghpat,Baraut APMC,Carrot,Carrot,FAQ,08/01/2026,1100.0,1200.0,1150.0,2026-01-09T01:50:05.861050
Uttar Pradesh,Etah,Etah APMC,Tomato,Hybrid,FAQ,08/01/2026,2500.0,3000.0,2500.0,2026-01-09T01:50:05.861050
Uttar Pradesh,Raebarelli,Raibareilly APMC,Guava,Guava,Medium,08/01/2026,2650.0,2760.0,2700.0,2026-01-09T01:50:05.861050
Uttar Pradesh,Raebarelli,Raibareilly APMC,Cauliflower,Cauliflower,FAQ,08/01/2026,1075.0,1125.0,1100.0,2026-01-09T01:50:05.861050
Uttar Pradesh,Raebarelli,Raibareilly APMC,Raddish,Raddish,FAQ,08/01/2026,740.0,780.0,760.0,2026-01-09T01:50:05.861050
Uttar Pradesh,Gonda,Gonda APMC,Bengal Gram(Gram)(Whole),Desi (Whole),FAQ,08/01/2026,6575.0,6650.0,6600.0,2026-01-09T01:50:05.861050
Uttar Pradesh,Gonda,Gonda APMC,Lentil(Masur)(Whole),Masoor Gola,FAQ,08/01/2026,7200.0,7235.0,7215.0,2026-01-09T01:50:05.861050
Uttar Pradesh,Gonda,Gonda APMC,Cauliflower,Cauliflower,FAQ,08/01/2026,1125.0,1200.0,1150.0,2026-01-09T01:50:05.861050
Uttar Pradesh,Gonda,Gonda APMC,Carrot,Carrot,FAQ,08/01/2026,1575.0,1650.0,1600.0,2026-01-09T01:50:05.861050
Uttar Pradesh,Gonda,Gonda APMC,Spinach,Spinach,FAQ,08/01/2026,1300.0,1450.0,1400.0,2026-01-09T01:50:05.861050
Uttar Pradesh,Gonda,Gonda APMC,Banana,Banana - Ripe,Medium,08/01/2026,2500.0,2750.0,2650.0,2026-01-09T01:50:05.861050
Uttar Pradesh,Gonda,Gonda APMC,Brinjal,Round/Long,FAQ,08/01/2026,2510.0,2570.0,2525.0,2026-01-09T01:50:05.861050
Uttar Pradesh,Pratapgarh,Pratapgarh APMC,Carrot,Carrot,FAQ,08/01/2026,1250.0,1250.0,1250.0,2026-01-09T01:50:05.861050
Uttar Pradesh,Pratapgarh,Pratapgarh APMC,Cauliflower,Cauliflower,FAQ,08/01/2026,1150.0,1150.0,1150.0,2026-01-09T01:50:05.861050
Uttar Pradesh,Pratapgarh,Pratapgarh APMC,Bottle gourd,Bottle Gourd,FAQ,08/01/2026,1530.0,1530.0,1530.0,2026-01-09T01:50:05.861050
Uttarakhand,Udhamsinghnagar,Khateema APMC,Banana - Green,Other,Grade C,08/01/2026,600.0,800.0,700.0,2026-01-09T01:50:05.861050
West Bengal,Purba Bardhaman,Burdwan APMC,Onion,Nasik,FAQ,08/01/2026,2400.0,2600.0,2500.0,2026-01-09T01:50:05.861050
West Bengal,Puruliya,Purulia APMC,Masur Dal,Masur Dal,FAQ,08/01/2026,9750.0,9800.0,9800.0,2026-01-09T01:50:05.861050
West Bengal,Nadia,Nadia APMC,Brinjal,Other,FAQ,08/01/2026,2200.0,2500.0,2400.0,2026-01-09T01:50:05.861050
West Bengal,Nadia,Nadia APMC,Mustard,Yellow (Black),FAQ,08/01/2026,6800.0,7000.0,6900.0,2026-01-09T01:50:05.861050
West Bengal,Jalpaiguri,Jalpaiguri Sadar APMC,Cabbage,Other,FAQ,08/01/2026,1400.0,1600.0,1500.0,2026-01-09T01:50:05.861050
Tripura,Unokoti,Pabiacherra APMC,Potato,Jyoti,FAQ,08/01/2026,1100.0,1300.0,1200.0,2026-01-09T01:50:05.861050
Tripura,Unokoti,Pabiacherra APMC,Tomato,Deshi,FAQ,08/01/2026,3700.0,3900.0,3800.0,2026-01-09T01:50:05.861050
Tripura,Unokoti,Pabiacherra APMC,Green Chilli,Green Chilly,FAQ,08/01/2026,6700.0,6900.0,6800.0,2026-01-09T01:50:05.861050
Tripura,Sepahijala,Melaghar APMC,Cabbage,Cabbage,Local,08/01/2026,1500.0,1700.0,1600.0,2026-01-09T01:50:05.861050
Punjab,Ludhiana,Ludhiana APMC,Raddish,Raddish,FAQ,08/01/2026,300.0,800.0,500.0,2026-01-09T01:50:05.861050
Punjab,Ludhiana,Ludhiana APMC,Capsicum,Other,FAQ,08/01/2026,1000.0,1400.0,1200.0,2026-01-09T01:50:05.861050
West Bengal,Medinipur(W),Ghatal APMC,Rice,Common,Local,08/01/2026,3600.0,3750.0,3710.0,2026-01-09T01:50:05.861050
West Bengal,Medinipur(W),Ghatal APMC,Brinjal,Brinjal,Local,08/01/2026,5400.0,5500.0,5450.0,2026-01-09T01:50:05.861050
West Bengal,Medinipur(W),Ghatal APMC,Cucumbar(Kheera),Cucumbar,Local,08/01/2026,4800.0,5000.0,4900.0,2026-01-09T01:50:05.861050
West Bengal,Medinipur(W),Ghatal APMC,Potato,Jyoti,Local,08/01/2026,1200.0,1300.0,1250.0,2026-01-09T01:50:05.861050
Telangana,Adilabad,Bhainsa APMC,Soyabean,Yellow,FAQ,08/01/2026,4333.0,5068.0,5039.0,2026-01-09T01:50:05.861050
Andhra Pradesh,Visakhapatnam,Chintapally APMC,Paddy(Common),Paddy,FAQ,08/01/2026,2369.0,2369.0,2369.0,2026-01-09T01:50:05.861050
Andhra Pradesh,Chittor,Chittoor APMC,Gur(Jaggery),NO 2,Local,08/01/2026,3000.0,3500.0,3000.0,2026-01-09T01:50:05.861050
Tamil Nadu,Thiruvannamalai,Cheyyar(Uzhavar Sandhai ) APMC,Cluster beans,Cluster Beans,Local,08/01/2026,4000.0,4800.0,4400.0,2026-01-09T01:50:05.861050
Tamil Nadu,Thiruvannamalai,Cheyyar(Uzhavar Sandhai ) APMC,Bottle gourd,Bottle Gourd,Local,08/01/2026,2500.0,3000.0,2750.0,2026-01-09T01:50:05.861050
Tamil Nadu,Thiruvannamalai,Cheyyar(Uzhavar Sandhai ) APMC,Beetroot,Beetroot,Local,08/01/2026,3200.0,4000.0,3600.0,2026-01-09T01:50:05.861050
Tamil Nadu,Thiruvannamalai,Cheyyar(Uzhavar Sandhai ) APMC,Lemon,Lemon,Local,08/01/2026,6500.0,8000.0,7250.0,2026-01-09T01:50:05.861050
Tamil Nadu,Thiruvannamalai,Cheyyar(Uzhavar Sandhai ) APMC,Colacasia,Colacasia,Local,08/01/2026,2500.0,3000.0,2750.0,2026-01-09T01:50:05.861050
Tamil Nadu,Thiruvannamalai,Cheyyar(Uzhavar Sandhai ) APMC,Mint(Pudina),Mint(Pudina),Local,08/01/2026,3200.0,4000.0,3600.0,2026-01-09T01:50:05.861050
Haryana,Bhiwani,Bhiwani APMC,Grapes,Green,Grade B,08/01/2026,7680.0,11245.0,9201.0,2026-01-09T01:50:05.861050
Haryana,Bhiwani,Bhiwani APMC,Brinjal,Brinjal,Grade B,08/01/2026,1540.0,2001.0,1787.0,2026-01-09T01:50:05.861050
Telangana,Karimnagar,Jagtial APMC,Maize,Hybrid/Local,Non-FAQ,08/01/2026,1556.0,1556.0,1556.0,2026-01-09T01:50:05.861050
Haryana,Ambala,Naraingarh APMC,Raddish,Raddish,Medium,08/01/2026,300.0,700.0,500.0,2026-01-09T01:50:05.861050
Haryana,Ambala,Naraingarh APMC,Potato,Potato,Medium,08/01/2026,250.0,600.0,350.0,2026-01-09T01:50:05.861050
Haryana,Ambala,Naraingarh APMC,Cucumbar(Kheera),Cucumbar,Medium,08/01/2026,2000.0,2000.0,2000.0,2026-01-09T01:50:05.861050
Haryana,Ambala,Naraingarh APMC,Bottle gourd,Bottle Gourd,Medium,08/01/2026,1200.0,1200.0,1200.0,2026-01-09T01:50:05.861050
Haryana,Ambala,Naraingarh APMC,Kinnow,Kinnow,Medium,08/01/2026,2300.0,2300.0,2300.0,2026-01-09T01:50:05.861050
Haryana,Ambala,Naraingarh APMC,Guava,Guava,Medium,08/01/2026,2100.0,2100.0,2100.0,2026-01-09T01:50:05.861050
Telangana,Bhadradri Kothagudem,Nuguru Charla APMC,Paddy(Common),1001,FAQ,08/01/2026,2360.0,2380.0,2370.0,2026-01-09T01:50:05.861050
Maharashtra,Buldhana,Chikali APMC,Bengal Gram(Gram)(Whole),Average (Whole),Non-FAQ,08/01/2026,4000.0,5000.0,4500.0,2026-01-09T01:50:05.861050
Andhra Pradesh,Chittor,Punganur APMC,Tomato,Hybrid,FAQ,08/01/2026,1800.0,2470.0,2140.0,2026-01-09T01:50:05.861050
Tamil Nadu,Thanjavur,Papanasam(Uzhavar Sandhai ) APMC,Green Chilli,Green Chilly,Local,08/01/2026,5000.0,5000.0,5000.0,2026-01-09T01:50:05.861050
Maharashtra,Vashim,Manora APMC,"Sesamum(Sesame,Gingelly,Til)",Other,Non-FAQ,08/01/2026,9500.0,9500.0,9500.0,2026-01-09T01:50:05.861050
Uttarakhand,Nanital,Haldwani APMC,Banana - Green,Other,FAQ,08/01/2026,900.0,1200.0,1000.0,2026-01-09T01:50:05.861050
Uttarakhand,Nanital,Haldwani APMC,Green Chilli,Other,FAQ,08/01/2026,1500.0,2000.0,1800.0,2026-01-09T01:50:05.861050
